customer_id,type_cd,age,created_at,end_date
208836,A,61,10/03/2023,
208837,B,52,13/06/2024,
208838,A,55,31/03/2023,
208839,A,51,09/11/2022,
208840,B,43,07/06/2024,
208841,P,58,05/10/2023,
208842,A,36,30/08/2022,
208843,A,46,04/03/2023,
208844,A,31,11/02/2024,
208845,A,21,19/02/2022,
208846,B,27,25/02/2023,
208847,A,27,16/02/2025,
208848,A,41,11/02/2022,
208849,B,46,16/04/2024,
208850,A,45,20/12/2024,
208851,P,26,08/12/2022,
208852,P,46,30/03/2022,
208853,B,25,06/02/2024,
208854,P,43,24/05/2025,
208855,B,50,08/09/2022,03/11/2024
208856,A,49,22/11/2023,
208857,A,38,21/04/2025,
208858,A,23,25/06/2024,
208859,A,47,11/03/2022,
208860,A,59,19/09/2022,
208861,B,57,25/02/2023,
208862,P,43,13/10/2023,
208863,A,46,12/02/2023,
208864,P,69,20/06/2025,
208865,A,58,11/09/2024,
208866,X,65,26/07/2023,14/10/2024
208867,A,64,26/02/2024,
208868,P,37,21/03/2024,
208869,A,46,02/10/2024,
208870,A,48,06/09/2022,
208871,A,38,23/05/2022,
208872,B,55,30/03/2022,11/08/2024
208873,A,59,17/08/2023,
208874,A,39,12/05/2024,
208875,P,49,05/05/2024,
208876,P,62,23/04/2022,
208877,P,32,17/12/2024,
208878,P,35,06/02/2025,
208879,P,30,04/08/2022,
208880,A,45,22/02/2023,
208881,B,57,16/08/2024,
208882,A,39,10/11/2024,
208883,A,35,18/09/2022,
208884,A,41,11/10/2023,
208885,A,21,31/08/2022,
208886,B,41,17/09/2023,
208887,A,71,27/09/2024,
208888,B,52,13/05/2023,
208889,A,40,18/03/2024,
208890,A,61,18/01/2023,
208891,A,39,26/04/2022,
208892,A,62,31/07/2024,
208893,A,40,19/11/2022,
208894,B,48,09/11/2023,23/09/2025
208895,B,52,13/09/2022,
208896,A,40,02/08/2023,
208897,B,53,24/03/2025,22/06/2027
208898,P,34,18/08/2022,
208899,A,47,01/03/2022,
208900,P,53,18/12/2022,
208901,A,36,15/01/2023,
208902,A,18,06/06/2022,
208903,B,32,15/02/2023,
208904,A,61,23/04/2022,
208905,P,41,30/10/2023,
208906,A,56,11/03/2024,
208907,A,27,09/10/2022,
208908,P,33,14/09/2024,
208909,A,47,18/07/2022,
208910,A,51,01/10/2023,
208911,A,25,09/02/2024,
208912,A,22,25/09/2023,
208913,A,53,20/04/2022,
208914,P,62,14/10/2022,
208915,A,43,01/10/2023,
208916,A,62,11/02/2022,
208917,B,35,17/07/2025,
208918,A,42,21/04/2024,
208919,A,54,15/05/2024,
208920,A,42,18/08/2023,
208921,A,66,16/11/2023,
208922,A,59,18/04/2024,
208923,A,67,02/02/2024,
208924,A,34,09/09/2022,
208925,B,39,18/01/2023,
208926,A,30,19/11/2023,
208927,A,41,12/03/2023,
208928,A,28,23/03/2023,
208929,B,43,19/06/2022,
208930,P,44,12/07/2023,
208931,B,41,25/04/2024,
208932,A,31,18/05/2025,
208933,B,66,01/09/2024,
208934,B,43,17/02/2023,
208935,B,36,21/06/2022,
208936,A,32,16/01/2024,
208937,B,44,09/05/2024,
208938,B,28,24/06/2024,
208939,B,56,09/07/2023,
208940,A,46,07/02/2025,
208941,A,40,14/06/2024,
208941,A,55,03/03/2025,
208943,A,18,31/10/2023,
208944,A,57,28/04/2025,
208945,A,58,13/08/2022,
208946,A,54,08/05/2024,
208947,A,60,12/10/2024,
208948,A,41,30/05/2022,
208949,A,71,20/02/2025,
208950,A,35,28/08/2024,
208951,A,38,25/05/2023,
208952,A,59,06/01/2025,
208953,A,57,31/12/2024,
208954,B,35,17/06/2023,
208955,A,50,15/01/2025,
208956,A,38,14/12/2022,
208957,A,40,08/06/2022,
208958,A,48,25/12/2023,
208959,A,47,01/02/2025,
208960,A,54,23/04/2025,
208961,A,46,29/03/2023,
208962,A,61,10/06/2024,
208963,B,26,31/01/2025,
208964,A,54,08/04/2024,
208965,B,18,06/02/2023,
208966,B,63,21/03/2024,
208967,A,38,07/04/2023,
208968,B,31,28/09/2024,
208969,A,65,08/07/2022,
208970,X,79,04/06/2025,
208971,B,28,27/06/2022,15/01/2023
208972,B,48,14/06/2023,19/08/2025
208973,P,45,28/10/2022,
208974,A,50,16/08/2023,
208975,P,49,16/02/2023,
208976,B,47,08/01/2024,
208977,A,40,03/06/2022,
208978,A,44,08/04/2022,
208979,B,38,18/01/2022,25/08/2023
208980,A,45,09/01/2023,
208981,B,36,11/03/2022,14/04/2023
208982,B,45,14/11/2024,05/05/2026
208983,B,60,29/07/2023,
208984,P,44,18/02/2023,
208985,A,58,02/07/2022,
208986,B,33,07/05/2022,10/09/2022
208987,A,58,26/11/2024,
208988,B,47,07/05/2025,12/03/2027
208989,P,35,10/05/2022,
208990,A,43,13/05/2023,
208991,X,52,20/05/2022,06/04/2024
208992,A,39,26/04/2023,
208993,B,55,16/07/2023,
208994,B,22,27/08/2023,26/09/2025
208995,A,23,03/02/2023,
208996,A,18,09/02/2024,
208997,A,58,06/12/2023,
208998,B,31,16/05/2025,30/07/2026
208999,A,56,23/09/2024,
209000,A,39,01/10/2023,
209001,A,47,10/04/2023,
209002,B,31,04/05/2022,
209003,A,46,02/02/2023,
209004,A,47,23/01/2024,
209005,P,60,16/07/2025,
209006,A,56,31/05/2025,
209007,A,32,26/03/2022,
209008,A,40,25/09/2022,
209009,X,85,11/05/2024,
209010,A,50,02/11/2022,
209011,B,36,25/05/2025,26/01/2026
209012,A,20,23/01/2025,
209013,P,49,08/05/2022,
209014,P,30,25/01/2025,
209015,A,41,14/09/2023,
209016,B,55,07/03/2023,
209017,A,43,24/08/2023,
209018,A,46,23/02/2023,
209019,A,30,25/09/2022,
209020,A,38,09/10/2022,
209021,P,35,05/01/2023,
209022,A,40,30/12/2023,
209023,B,47,06/05/2023,10/01/2024
209024,A,33,26/05/2022,
209025,P,58,19/03/2024,
209026,A,36,17/05/2025,
209027,P,45,05/09/2023,
209028,A,24,28/04/2022,
209029,A,41,11/05/2022,
209030,B,62,13/07/2023,
209031,B,54,20/06/2024,
209032,A,45,14/04/2025,
209033,A,55,02/02/2025,
209034,P,47,21/03/2024,
209035,B,29,24/10/2022,
209036,A,46,11/06/2024,
209037,A,38,22/12/2024,
209038,A,18,18/09/2023,
209039,B,46,28/11/2022,
209040,A,62,06/02/2024,
209041,P,56,27/05/2024,
209042,B,46,12/10/2024,
209043,A,58,18/04/2023,
209044,B,46,26/09/2022,
209045,A,36,08/06/2024,
209046,P,45,15/10/2024,
209047,A,39,14/06/2024,
209048,P,50,25/01/2025,
209049,A,43,12/03/2025,
209050,A,63,17/01/2025,
209051,A,43,07/04/2024,
209052,A,56,26/06/2025,
209053,P,30,12/09/2023,
209054,A,50,04/07/2024,
209055,A,51,13/09/2022,
209056,B,64,12/04/2023,
209057,A,39,11/06/2025,
209058,A,72,25/04/2024,
209059,P,18,01/02/2022,
209060,P,34,15/03/2022,
209061,A,40,22/12/2023,
209062,P,44,02/10/2022,
209063,P,27,08/01/2023,
209064,P,50,07/10/2022,
209065,A,63,09/03/2024,
209066,A,31,23/09/2022,
209067,B,40,26/01/2022,21/11/2023
209068,A,30,11/07/2024,
209069,A,31,06/01/2024,
209070,P,46,20/12/2023,
209071,A,44,25/04/2023,
209072,A,46,11/03/2022,
209073,B,59,10/09/2024,
209074,A,25,09/03/2025,
209074,A,32,21/01/2023,
209076,B,51,05/01/2023,
209077,B,55,19/04/2024,30/08/2024
209078,B,53,08/02/2025,
209079,P,34,04/01/2025,
209080,P,53,06/03/2023,
209081,P,38,19/09/2023,
209082,A,55,15/05/2023,
209083,P,37,06/10/2022,
209084,B,50,15/10/2023,
209085,A,57,16/10/2024,
209086,B,49,30/10/2022,
209087,P,43,27/04/2022,
209088,A,45,24/02/2023,
209089,B,60,07/05/2024,
209090,A,50,23/07/2022,
209091,A,32,29/04/2023,
209092,P,42,03/07/2023,
209093,B,37,31/12/2024,
209094,A,48,30/01/2024,
209095,A,33,31/10/2024,
209096,A,39,14/05/2025,
209097,A,40,13/01/2023,
209098,B,29,13/04/2025,
209099,B,39,17/12/2022,28/04/2025
209100,P,61,21/10/2024,
209101,A,55,09/09/2023,
209102,A,50,17/01/2022,
209103,A,64,02/09/2022,
209104,B,73,07/06/2024,
209105,A,46,28/05/2023,
209106,P,64,16/03/2022,
209107,B,42,14/09/2023,
209108,A,38,08/09/2023,
209109,A,58,11/06/2024,
209110,A,63,01/01/2025,
209111,A,45,08/04/2024,
209112,B,59,25/08/2022,
209113,P,64,16/02/2024,
209114,A,42,24/02/2022,
209115,A,40,21/08/2023,
209116,X,39,08/08/2022,26/12/2024
209117,B,67,27/01/2022,
209118,P,68,17/11/2023,
209119,B,40,24/03/2023,
209120,A,38,01/07/2022,
209121,A,30,04/05/2022,
209122,A,46,10/11/2022,
209123,B,45,13/07/2025,
209124,A,75,04/01/2024,
209125,B,41,22/05/2024,01/06/2025
209126,B,51,07/09/2022,
209127,A,39,10/01/2024,
209128,A,21,16/04/2025,
209129,A,31,29/05/2025,
209130,B,31,30/07/2022,
209131,A,58,25/05/2025,
209132,A,33,11/11/2023,
209133,B,44,07/05/2025,
209134,A,42,15/08/2024,
209135,B,28,20/03/2025,
209136,A,61,21/03/2023,
209137,B,43,12/08/2023,
209138,P,59,30/01/2023,
209139,A,45,21/08/2024,
209140,A,28,30/10/2022,
209141,B,23,01/04/2025,05/09/2025
209142,A,34,01/07/2022,
209143,P,32,03/08/2022,
209144,P,47,16/05/2023,
209145,A,55,01/01/2024,
209146,P,58,06/03/2022,
209147,A,50,08/05/2025,
209148,A,42,09/08/2022,
209149,A,20,04/09/2022,
209150,B,35,10/03/2023,
209151,B,42,06/05/2022,
209152,A,19,14/03/2024,
209153,B,45,27/12/2023,19/04/2026
209154,P,44,15/01/2024,
209155,B,19,25/11/2024,
209156,A,61,17/04/2025,
209157,A,47,11/03/2025,
209158,A,35,12/08/2022,
209159,B,18,09/01/2023,
209159,A,42,02/04/2023,
209161,A,55,15/11/2024,
209162,A,36,25/11/2024,
209163,A,42,07/08/2024,
209164,P,63,28/03/2024,
209165,A,30,18/12/2024,
209166,B,42,11/09/2022,06/10/2024
209167,P,50,27/04/2025,
209168,A,24,25/10/2024,
209169,A,28,06/03/2022,
209170,B,34,20/05/2024,10/02/2026
209171,A,44,22/02/2024,
209172,A,28,17/10/2023,
209173,A,64,19/07/2025,
209174,A,49,25/12/2023,
209175,X,23,19/12/2022,
209176,A,58,20/11/2024,
209177,A,43,15/04/2023,
209178,B,44,03/05/2025,
209179,A,50,29/06/2025,
209180,A,31,21/01/2024,
209181,A,39,06/08/2022,
209182,A,43,22/10/2022,
209183,A,61,16/07/2023,
209184,A,42,05/12/2024,
209185,A,45,15/05/2023,
209186,B,35,14/10/2022,
209187,A,33,26/03/2023,
209188,P,59,20/08/2023,
209189,P,62,31/03/2024,
209190,A,48,17/12/2022,
209191,X,43,28/01/2022,
209192,A,44,11/06/2025,
209193,B,39,06/06/2025,02/10/2026
209194,P,51,22/06/2024,
209195,A,49,15/05/2024,
209196,A,53,05/04/2022,
209197,B,45,15/07/2023,
209198,B,34,10/09/2023,
209199,B,43,22/03/2023,28/11/2023
209200,B,18,21/01/2023,26/08/2024
209201,B,46,26/05/2024,11/09/2024
209202,X,53,29/09/2022,27/08/2023
209203,B,57,22/03/2022,13/01/2024
209204,P,39,30/01/2024,
209205,A,51,27/03/2024,
209206,A,58,09/03/2024,
209207,A,39,28/09/2024,
209208,B,50,08/08/2022,
209209,X,54,31/07/2023,
209210,P,37,17/02/2025,
209211,A,32,12/08/2024,
209212,A,64,11/02/2025,
209213,X,38,28/04/2024,
209214,A,75,09/02/2025,
209215,A,32,16/12/2024,
209215,A,48,15/07/2025,
209217,A,21,25/06/2025,
209218,B,54,01/12/2022,05/04/2024
209219,P,43,19/11/2024,
209220,A,35,22/04/2025,
209221,A,39,17/03/2022,
209222,P,55,19/09/2022,
209223,B,49,29/03/2022,
209224,P,55,17/12/2024,
209225,B,54,09/04/2023,
209226,P,48,10/06/2025,
209227,B,26,25/09/2023,
209228,A,26,30/10/2023,
209229,A,46,25/02/2022,
209230,A,38,03/03/2025,
209231,P,34,07/06/2025,
209232,A,29,02/10/2024,
209233,A,57,10/02/2025,
209234,B,40,30/12/2023,
209235,P,37,09/07/2024,
209236,P,57,07/06/2025,
209237,A,18,14/04/2025,
209238,P,40,17/10/2022,
209239,B,59,11/11/2024,
209240,B,38,22/02/2022,
209241,A,38,02/02/2025,
209242,A,51,01/08/2023,
209243,P,53,08/08/2023,
209244,A,26,29/07/2024,
209245,A,32,04/02/2023,
209246,A,43,12/04/2023,
209247,P,48,11/10/2023,
209248,P,52,01/12/2024,
209249,B,33,07/03/2025,30/01/2026
209250,A,18,19/05/2023,
209251,A,48,23/09/2022,
209252,A,35,28/02/2023,
209253,B,60,18/02/2023,
209254,B,39,20/07/2022,
209255,A,46,22/11/2022,
209256,A,29,10/04/2025,
209257,B,52,22/07/2025,
209258,A,54,30/07/2023,
209259,A,60,26/12/2024,
209260,B,67,13/02/2024,12/08/2025
209261,P,58,24/04/2022,
209262,P,63,19/05/2025,
209263,A,44,02/01/2022,
209264,B,30,20/01/2025,15/03/2025
209265,P,38,04/05/2022,
209266,B,41,28/06/2022,07/05/2024
209267,A,48,20/02/2022,
209268,B,53,24/10/2023,
209269,X,42,31/12/2024,
209270,B,33,09/01/2024,
209271,A,28,21/11/2022,
209272,A,38,23/07/2024,
209273,P,44,05/04/2023,
209274,B,28,03/04/2023,
209275,B,50,05/03/2022,
209276,B,66,21/11/2022,
209277,B,50,28/05/2024,
209278,P,27,09/11/2022,
209279,A,35,01/07/2025,
209280,A,34,24/12/2022,
209280,A,41,04/10/2023,
209282,A,37,08/04/2023,
209283,P,46,08/06/2024,
209284,A,59,09/05/2024,
209285,P,24,12/12/2024,
209286,B,44,14/11/2024,
209287,B,40,23/01/2024,18/11/2024
209288,A,41,08/06/2024,
209289,P,34,21/06/2025,
209290,P,29,03/11/2024,
209291,P,32,27/02/2025,
209292,A,54,22/03/2023,
209293,B,52,30/01/2024,
209294,A,42,10/09/2024,
209295,B,64,12/07/2023,
209296,A,44,16/12/2022,
209297,B,42,09/09/2023,03/11/2025
209298,B,32,14/05/2025,16/07/2025
209299,P,43,27/04/2024,
209300,B,36,09/12/2024,15/09/2025
209301,A,43,12/10/2022,
209302,A,63,05/04/2025,
209303,A,30,13/03/2022,
209304,A,53,13/03/2025,
209305,B,57,26/05/2023,
209306,A,38,13/11/2022,
209307,B,52,14/10/2023,
209308,A,41,01/04/2024,
209309,P,63,18/01/2023,
209310,A,30,15/02/2025,
209311,P,41,12/09/2024,
209312,B,59,26/02/2023,05/08/2025
209313,A,43,04/07/2025,
209314,A,31,13/07/2023,
209315,B,51,01/11/2022,05/10/2024
209316,P,45,09/11/2023,
209317,A,18,23/03/2023,
209318,B,24,17/12/2022,
209319,A,31,25/09/2022,
209320,A,64,08/07/2024,
209321,A,32,29/06/2023,
209322,B,18,10/03/2025,25/09/2026
209323,X,41,19/08/2022,
209324,B,53,11/07/2023,
209325,A,77,16/04/2022,
209326,A,27,02/07/2025,
209327,B,27,13/05/2022,
209328,A,50,30/10/2023,
209329,A,40,31/05/2022,
209330,B,40,17/08/2023,27/10/2025
209331,A,71,16/02/2025,
209332,A,39,07/02/2024,
209333,A,28,12/12/2022,
209334,P,42,01/03/2022,
209335,B,62,10/04/2023,
209336,A,26,24/01/2022,
209337,B,46,24/12/2023,
209338,A,37,01/10/2023,
209339,A,36,20/10/2022,
209340,P,60,26/02/2022,
209341,B,26,09/05/2025,
209342,B,52,16/04/2024,
209343,B,58,09/01/2022,24/06/2024
209344,P,29,29/09/2024,
209345,A,52,27/09/2022,
209346,A,36,16/05/2022,
209347,X,44,17/05/2024,
209348,A,30,05/12/2024,
209349,A,39,11/01/2024,
209350,A,60,14/03/2023,
209351,P,44,13/04/2025,
209352,B,33,19/07/2025,
209353,B,45,28/02/2023,
209354,A,29,18/08/2022,
209355,P,30,03/02/2022,
209356,A,55,10/08/2024,
209357,P,20,25/05/2025,
209358,A,35,04/04/2023,
209359,A,20,29/07/2023,
209360,P,32,24/04/2024,
209361,B,49,05/11/2024,
209362,A,37,10/09/2023,
209363,A,24,04/07/2023,
209364,A,43,09/05/2023,
209365,P,23,19/01/2023,
209366,A,53,14/07/2022,
209367,A,60,25/12/2022,
209368,A,48,08/06/2024,
209369,A,44,17/04/2023,
209370,B,20,20/06/2023,
209371,B,36,14/04/2024,
209372,A,34,15/04/2024,
209373,A,33,22/04/2024,
209374,P,35,29/09/2024,
209375,A,36,03/07/2022,
209376,B,59,27/03/2022,
209377,B,44,02/04/2025,10/07/2026
209378,A,49,21/12/2022,
209379,B,23,21/08/2023,29/05/2025
209380,A,44,15/12/2024,
209381,P,28,01/10/2023,
209382,A,41,22/06/2025,
209383,B,32,07/01/2022,
209384,B,40,01/03/2023,
209385,P,43,13/01/2025,
209386,A,58,09/03/2023,
209387,A,32,08/12/2024,
209388,A,62,08/11/2023,
209389,A,52,22/05/2023,
209390,P,42,18/02/2024,
209391,B,65,18/01/2023,
209392,P,50,20/12/2022,
209393,P,27,10/10/2024,
209394,A,41,21/09/2022,
209395,A,59,14/08/2023,
209396,B,27,02/11/2022,
209397,X,68,17/05/2022,
209398,A,35,29/06/2025,
209399,A,44,28/06/2022,
209400,A,41,02/01/2023,
209401,X,49,05/02/2025,
209402,B,51,14/10/2024,
209403,A,43,19/11/2022,
209404,P,43,15/04/2022,
209405,A,41,15/01/2023,
209406,A,51,16/03/2025,
209407,P,57,18/10/2024,
209408,A,36,29/03/2024,
209409,A,61,21/12/2024,
209410,A,44,31/12/2022,
209411,B,34,23/06/2024,
209412,A,60,24/04/2025,
209413,A,40,18/01/2022,
209414,A,60,13/11/2024,
209415,A,35,13/02/2024,
209416,A,44,30/05/2024,
209417,P,60,07/12/2022,
209418,B,41,29/12/2022,03/11/2024
209419,A,57,26/06/2022,
209420,A,47,18/11/2024,
209421,B,44,08/02/2024,
209422,A,47,23/07/2025,
209423,A,48,28/05/2025,
209424,A,65,15/05/2024,
209425,B,42,29/10/2024,
209426,A,29,26/04/2022,
209427,B,22,08/04/2024,
209428,B,51,15/01/2024,
209429,A,44,26/05/2025,
209430,A,49,20/06/2023,
209431,A,18,04/03/2024,
209432,A,26,09/01/2023,
209433,A,54,06/12/2023,
209434,A,47,25/09/2024,
209435,A,49,24/03/2023,
209436,P,30,03/10/2024,
209437,A,54,29/06/2023,
209438,X,45,01/04/2022,
209439,B,22,22/06/2025,
209440,B,43,13/05/2025,12/01/2026
209441,A,52,12/10/2022,
209442,B,50,07/09/2023,
209443,A,54,29/05/2024,
209444,A,68,21/11/2024,
209445,A,42,28/10/2024,
209446,A,28,25/11/2023,
209447,A,51,04/10/2024,
209448,A,26,11/02/2024,
209449,B,58,24/03/2022,11/03/2023
209450,A,50,08/05/2024,
209451,B,39,16/03/2025,
209452,A,60,21/05/2024,
209453,B,73,16/01/2023,26/05/2024
209454,B,31,21/02/2024,
209455,P,80,05/08/2024,
209456,P,57,31/05/2025,
209457,B,47,13/03/2024,
209458,A,27,02/03/2022,
209459,B,62,05/11/2024,
209460,P,39,03/07/2024,
209461,A,55,18/01/2024,
209462,P,25,08/08/2024,
209463,A,18,08/10/2023,
209464,B,22,21/09/2023,22/01/2024
209465,A,37,08/04/2024,
209466,B,34,11/01/2025,21/03/2026
209467,A,37,07/04/2023,
209468,B,48,30/09/2023,
209469,B,42,15/05/2025,26/07/2026
209470,A,22,15/06/2025,
209471,P,57,28/12/2022,
209471,P,45,29/08/2023,
209473,B,35,08/07/2023,
209474,B,37,09/05/2024,
209475,A,41,26/06/2022,
209476,B,54,01/04/2025,24/07/2025
209477,P,70,17/10/2024,
209478,A,36,14/03/2025,
209479,B,52,19/05/2025,
209480,B,70,06/02/2023,
209481,A,34,13/01/2023,
209482,P,31,03/09/2022,
209483,A,65,23/06/2022,
209484,B,58,18/09/2022,
209485,P,43,27/10/2022,
209486,B,37,24/01/2025,
209487,A,53,16/03/2023,
209488,A,57,18/07/2024,
209489,A,51,17/05/2023,
209490,B,47,11/09/2022,31/05/2024
209491,A,40,16/06/2022,
209492,X,18,18/11/2024,
209493,A,61,21/05/2025,
209494,A,24,22/02/2022,
209495,B,34,22/02/2024,19/09/2025
209496,A,36,05/05/2024,
209497,A,37,12/01/2023,
209498,A,26,18/06/2023,
209499,B,62,17/11/2024,
209500,B,39,15/11/2024,
209501,X,40,03/06/2025,26/02/2027
209502,A,57,17/08/2024,
209503,P,54,24/03/2023,
209504,P,58,05/01/2024,
209505,P,50,31/08/2022,
209506,A,32,06/04/2022,
209507,B,31,09/06/2022,07/04/2024
209508,A,27,27/07/2022,
209509,A,40,02/08/2023,
209510,P,53,01/04/2025,
209511,B,59,23/06/2024,
209512,A,48,18/02/2023,
209513,B,65,04/05/2023,
209514,A,52,24/01/2023,
209515,B,43,11/06/2025,29/07/2025
209516,A,29,07/05/2022,
209517,A,51,05/12/2023,
209518,A,41,14/03/2022,
209519,B,41,03/12/2024,
209520,P,47,11/11/2024,
209521,A,61,17/12/2022,
209522,A,49,23/06/2023,
209523,A,27,25/10/2024,
209524,A,48,07/09/2023,
209525,A,51,29/02/2024,
209526,B,57,15/07/2024,
209527,A,27,27/11/2022,
209528,X,30,05/05/2025,
209529,B,24,15/10/2024,
209530,A,55,30/11/2024,
209531,A,67,08/11/2023,
209532,B,37,29/04/2023,
209533,P,41,17/03/2024,
209534,A,45,30/06/2024,
209535,B,44,02/09/2024,17/09/2025
209536,A,25,05/01/2023,
209537,P,28,07/06/2024,
209538,B,49,09/08/2022,
209539,B,21,08/07/2023,
209540,X,37,29/04/2025,15/04/2027
209541,B,60,19/08/2022,
209542,B,49,15/04/2023,
209543,A,52,13/07/2022,
209544,A,44,23/04/2025,
209545,A,36,10/03/2025,
209546,A,40,23/01/2022,
209547,B,40,07/01/2025,20/06/2027
209548,A,48,22/06/2023,
209549,A,45,02/10/2023,
209550,B,45,14/05/2022,20/10/2022
209551,B,29,05/08/2023,14/01/2026
209552,B,32,25/06/2023,21/06/2025
209553,P,45,11/10/2024,
209554,B,60,07/02/2023,07/02/2025
209555,P,47,12/01/2022,
209556,A,53,26/03/2025,
209557,A,18,20/11/2024,
209558,B,65,17/06/2025,
209559,P,48,29/03/2023,
209560,A,51,08/08/2024,
209561,A,43,03/06/2024,
209562,A,46,18/07/2024,
209563,P,51,29/12/2023,
209564,A,53,06/06/2025,
209565,A,51,07/04/2022,
209566,A,32,16/03/2023,
209567,A,36,23/06/2022,
209568,B,46,12/06/2025,
209569,B,52,26/01/2023,21/05/2023
209570,B,60,06/05/2023,
209571,A,34,14/06/2024,
209572,P,57,27/06/2024,
209573,A,34,01/05/2025,
209574,A,51,26/05/2022,
209575,P,60,18/07/2022,
209576,P,48,27/05/2025,
209577,A,18,19/12/2023,
209578,P,52,16/10/2022,
209579,A,29,09/07/2025,
209580,A,34,21/02/2025,
209581,A,79,29/11/2024,
209582,P,41,22/04/2025,
209583,A,54,05/08/2023,
209584,P,43,21/08/2022,
209585,A,58,11/04/2025,
209586,B,35,27/12/2022,
209587,B,54,22/02/2025,
209588,B,44,04/09/2024,
209589,A,32,07/04/2022,
209590,A,37,05/03/2022,
209591,B,45,27/04/2024,25/03/2025
209592,X,50,22/07/2022,
209593,A,42,25/01/2024,
209594,A,53,16/01/2022,
209595,A,25,15/01/2023,
209596,A,56,04/07/2022,
209597,B,34,09/12/2022,12/12/2024
209598,A,40,08/10/2022,
209599,A,42,02/10/2023,
209600,B,51,16/07/2022,
209601,B,66,16/07/2025,
209602,A,63,22/08/2024,
209603,B,59,28/02/2025,21/12/2025
209604,A,56,06/08/2023,
209605,B,22,28/04/2025,
209606,A,46,20/03/2025,
209607,A,36,14/06/2023,
209608,P,38,12/03/2022,
209609,A,47,22/10/2022,
209610,A,49,11/08/2024,
209611,A,33,04/09/2023,
209612,B,63,18/01/2024,
209613,B,65,09/11/2022,
209614,A,33,13/11/2024,
209615,P,46,02/10/2024,
209616,A,40,02/05/2024,
209617,B,52,04/04/2022,
209618,A,41,05/06/2023,
209619,P,40,26/02/2024,
209620,A,56,10/01/2022,
209621,P,18,05/04/2024,
209622,P,44,31/01/2022,
209623,A,37,03/06/2025,
209624,B,51,13/09/2023,16/04/2024
209625,A,57,08/04/2022,
209626,A,57,20/06/2025,
209627,A,42,29/01/2023,
209628,A,48,03/06/2024,
209629,X,46,14/07/2024,
209630,B,49,21/06/2025,
209631,A,51,09/01/2022,
209632,B,43,12/02/2023,
209633,A,46,10/09/2022,
209634,B,49,11/05/2023,29/08/2025
209635,P,41,02/08/2023,
209636,A,39,05/10/2023,
209637,B,49,18/02/2023,
209638,B,52,12/08/2024,
209639,A,47,26/08/2023,
209640,B,56,30/08/2024,20/01/2026
209641,X,26,11/03/2023,
209642,X,43,21/08/2022,
209643,B,49,01/01/2022,11/10/2023
209644,A,41,15/03/2024,
209645,A,45,03/04/2023,
209646,A,34,13/09/2023,
209647,A,44,09/10/2024,
209648,P,37,18/12/2022,
209649,P,34,16/02/2024,
209650,A,50,05/05/2022,
209651,P,66,24/06/2024,
209652,A,52,20/09/2023,
209653,B,47,10/05/2022,
209654,P,47,23/04/2023,
209655,A,48,23/09/2024,
209656,A,49,05/08/2022,
209657,X,71,27/07/2023,
209658,P,54,09/03/2023,
209659,B,43,07/11/2022,
209660,P,57,29/01/2023,
209661,A,44,27/06/2025,
209662,B,41,11/10/2022,
209663,A,46,25/12/2023,
209664,X,41,22/01/2024,
209665,A,35,18/11/2022,
209666,B,47,17/09/2022,26/08/2023
209667,A,30,29/12/2024,
209668,A,28,12/01/2023,
209669,A,18,19/03/2022,
209670,B,45,06/01/2022,
209671,A,23,22/06/2025,
209672,A,27,10/03/2023,
209673,B,51,18/03/2024,
209674,A,38,25/06/2024,
209675,A,40,15/12/2024,
209676,B,51,29/08/2023,12/02/2024
209677,A,43,21/04/2023,
209678,B,34,06/05/2023,11/07/2024
209679,A,31,10/03/2023,
209680,A,67,05/10/2024,
209681,P,36,21/11/2024,
209682,B,53,28/09/2022,
209683,B,80,30/10/2023,
209684,A,49,30/10/2022,
209685,A,18,25/07/2022,
209686,P,68,15/10/2022,
209687,A,29,29/08/2024,
209688,A,38,24/04/2023,
209689,B,54,17/09/2023,
209690,B,50,02/07/2024,
209691,P,48,01/09/2022,
209692,A,43,08/12/2022,
209693,A,28,16/12/2023,
209694,A,41,04/05/2024,
209695,B,36,06/01/2024,20/03/2024
209696,A,61,27/09/2022,
209697,A,49,06/02/2023,
209698,A,43,08/08/2023,
209698,B,44,21/08/2023,04/04/2025
209700,A,34,04/09/2023,
209701,B,29,09/12/2022,10/08/2023
209702,X,36,25/02/2022,
209703,A,41,22/02/2022,
209704,B,33,16/08/2024,
209705,B,52,09/08/2022,
209706,A,66,15/08/2023,
209707,A,25,21/11/2022,
209708,B,40,29/03/2023,
209709,A,63,11/02/2022,
209710,P,55,21/03/2024,
209711,A,34,13/09/2024,
209712,A,36,24/06/2023,
209713,A,44,26/03/2025,
209714,P,24,05/04/2024,
209715,A,24,12/03/2023,
209716,P,51,18/06/2024,
209717,B,45,31/05/2023,19/12/2024
209718,A,63,20/02/2025,
209719,A,22,06/12/2024,
209720,A,51,16/01/2024,
209721,B,53,22/10/2022,
209722,A,35,02/02/2022,
209723,A,38,31/10/2022,
209724,A,41,29/10/2022,
209725,B,63,31/05/2023,
209726,B,43,28/10/2022,
209727,A,18,14/08/2022,
209728,A,42,14/07/2023,
209729,A,65,10/10/2024,
209730,P,48,26/03/2022,
209731,B,49,04/12/2022,
209732,P,43,17/02/2022,
209733,A,35,14/06/2022,
